"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gata2",0,0.251589129532496,0.206,0.031,0,"1","Gata2"
"Adamts1",0,0.250646442052652,0.188,0.037,0,"1","Adamts1"
"Lgals1",0,-0.255981379947687,0.025,0.138,0,"1","Lgals1"
"S100a4.1",0,-0.257543549896531,0.02,0.12,0,"1","S100a4"
"Dock2",0,-0.259559826820749,0.054,0.193,0,"1","Dock2"
"Rpl10a.1",0,-0.260325766380684,0.137,0.266,0,"1","Rpl10a"
"Cebpb.1",0,-0.266566389225755,0.029,0.138,0,"1","Cebpb"
"Runx1",0,-0.268228914669242,0.044,0.205,0,"1","Runx1"
"Pfn1.1",0,-0.26853388644526,0.099,0.225,0,"1","Pfn1"
"Cyba.1",0,-0.272460871528832,0.046,0.196,0,"1","Cyba"
"Plxdc2",0,-0.273335613654962,0.038,0.162,0,"1","Plxdc2"
"Diaph2",0,-0.278657812375421,0.052,0.223,0,"1","Diaph2"
"Aldh1a1.1",0,-0.280960660340425,0.115,0.25,0,"1","Aldh1a1"
"Cybb.1",0,-0.288919870295173,0.022,0.16,0,"1","Cybb"
"Rpl18.1",0,-0.28894995333678,0.234,0.372,0,"1","Rpl18"
"Dock10",0,-0.291404992628658,0.048,0.201,0,"1","Dock10"
"Hp",0,-0.293110813513363,0.057,0.22,0,"1","Hp"
"Coro1a.1",0,-0.293739647912004,0.038,0.21,0,"1","Coro1a"
"Nav2",0,-0.297403069515504,0.036,0.197,0,"1","Nav2"
"S100a11",0,-0.297420106046077,0.084,0.237,0,"1","S100a11"
"Laptm5.1",0,-0.29804621226688,0.04,0.209,0,"1","Laptm5"
"Ctss.1",0,-0.308727427821319,0.022,0.169,0,"1","Ctss"
"Rpl8.1",0,-0.311751674145145,0.327,0.456,0,"1","Rpl8"
"Rpl37.1",0,-0.319374355111857,0.341,0.467,0,"1","Rpl37"
"Rps10.1",0,-0.323873150949768,0.29,0.431,0,"1","Rps10"
"Rbms3",0,-0.324332403810218,0.073,0.233,0,"1","Rbms3"
"Ptprc",0,-0.324449037547716,0.063,0.25,0,"1","Ptprc"
"Rpl39.1",0,-0.332125496847072,0.274,0.411,0,"1","Rpl39"
"Wfdc2.1",0,-0.334598786249234,0.11,0.248,0,"1","Wfdc2"
"Scd1",0,-0.338490451453097,0.076,0.218,0,"1","Scd1"
"Rps13.1",0,-0.341429182275967,0.227,0.356,0,"1","Rps13"
"Arhgap15",0,-0.343810813235639,0.097,0.246,0,"1","Arhgap15"
"Cd44",0,-0.34690757161817,0.049,0.21,0,"1","Cd44"
"Gpx1.1",0,-0.34968256621291,0.054,0.227,0,"1","Gpx1"
"Nebl",0,-0.350366193429322,0.043,0.2,0,"1","Nebl"
"Rpsa.1",0,-0.363155504528078,0.324,0.481,0,"1","Rpsa"
"Rps7.1",0,-0.366327593810185,0.218,0.362,0,"1","Rps7"
"Rps3.1",0,-0.368938690771667,0.214,0.37,0,"1","Rps3"
"Psap",0,-0.372109838912095,0.148,0.316,0,"1","Psap"
"Neat1",0,-0.379098790031721,0.189,0.376,0,"1","Neat1"
"Rps28.1",0,-0.380230507932615,0.209,0.398,0,"1","Rps28"
"Npc2",0,-0.387159490494979,0.104,0.269,0,"1","Npc2"
"Lgals3.1",0,-0.391024447021637,0.024,0.19,0,"1","Lgals3"
"Rplp2.1",0,-0.396007495908135,0.39,0.512,0,"1","Rplp2"
"Rps15a.1",0,-0.403214943792729,0.284,0.42,0,"1","Rps15a"
"Rplp1.1",0,-0.411174345216962,0.549,0.658,0,"1","Rplp1"
"Cyp2f2.1",0,-0.425155880823458,0.129,0.302,0,"1","Cyp2f2"
"Fcer1g.1",0,-0.430827518406899,0.016,0.187,0,"1","Fcer1g"
"Rps11.1",0,-0.432553407081277,0.252,0.394,0,"1","Rps11"
"Mecom",0,-0.443179097813027,0.133,0.325,0,"1","Mecom"
"Apoe.1",0,-0.444218771521148,0.07,0.197,0,"1","Apoe"
"Sfta3-ps.1",0,-0.451088395259136,0.056,0.255,0,"1","Sfta3-ps"
"Slc34a2",0,-0.451195503342164,0.07,0.218,0,"1","Slc34a2"
"Cxcl15",0,-0.463941130743009,0.075,0.227,0,"1","Cxcl15"
"Cd52.1",0,-0.471199973941607,0.035,0.247,0,"1","Cd52"
"Rps18.1",0,-0.477693932895738,0.284,0.42,0,"1","Rps18"
"Ccl6.1",0,-0.480614528089923,0.021,0.168,0,"1","Ccl6"
"Celf2",0,-0.490674260129567,0.08,0.334,0,"1","Celf2"
"Rplp0.1",0,-0.49168955971116,0.24,0.407,0,"1","Rplp0"
"S100a6",0,-0.492229712722271,0.117,0.331,0,"1","S100a6"
"Rps9.1",0,-0.50383852072837,0.351,0.52,0,"1","Rps9"
"Actb.1",0,-0.535154913149753,0.635,0.721,0,"1","Actb"
"Rpl32.1",0,-0.545816157302887,0.27,0.416,0,"1","Rpl32"
"Rps19.1",0,-0.55805065130571,0.366,0.512,0,"1","Rps19"
"Tyrobp.1",0,-0.563382770167999,0.02,0.212,0,"1","Tyrobp"
"Fau.1",0,-0.569571247808609,0.419,0.517,0,"1","Fau"
"Kcnip4",0,-0.578749846619291,0.061,0.245,0,"1","Kcnip4"
"Lyz1.1",0,-0.612844262934345,0.017,0.109,0,"1","Lyz1"
"Gsn",0,-0.62806453140925,0.179,0.335,0,"1","Gsn"
"Cbr2.1",0,-0.630418630866761,0.201,0.415,0,"1","Cbr2"
"Ank3.1",0,-0.673231716169336,0.067,0.302,0,"1","Ank3"
"Alcam.1",0,-0.691562802755034,0.097,0.418,0,"1","Alcam"
"Fth1.1",0,-0.729021942748394,0.422,0.583,0,"1","Fth1"
"Scgb1a1.1",0,-0.756980070059941,0.663,0.707,0,"1","Scgb1a1"
"Ftl1.1",0,-0.796349223451181,0.27,0.421,0,"1","Ftl1"
"Sftpb",0,-0.834305710231613,0.129,0.348,0,"1","Sftpb"
"Sftpa1.1",0,-1.00639486229562,0.178,0.346,0,"1","Sftpa1"
"Tmsb4x.1",0,-1.0300191147538,0.787,0.826,0,"1","Tmsb4x"
"Lyz2.1",0,-1.62389168478746,0.191,0.512,0,"1","Lyz2"
"Sftpc",0,-1.76767014983321,0.623,0.681,0,"1","Sftpc"
"Rpl36.1",2.07226415231836e-300,-0.265558438807024,0.249,0.383,6.47976277788429e-296,"1","Rpl36"
"Rpl27.1",2.00376362865424e-298,-0.252584464562988,0.174,0.303,6.26556849043895e-294,"1","Rpl27"
"Rpl10.1",1.63523265420128e-297,-0.508891791753539,0.146,0.264,5.11320898642199e-293,"1","Rpl10"
"Sftpd",1.1755481507016e-292,-0.338113781164719,0.046,0.148,3.67582151242884e-288,"1","Sftpd"
"Rpl12.1",1.8332441449911e-287,-0.273255808474163,0.178,0.305,5.73237111697268e-283,"1","Rpl12"
"Rps2.1",1.78225580305146e-286,-0.26935911606023,0.195,0.322,5.57293567056161e-282,"1","Rps2"
"Rpl35a.1",4.86740140078683e-286,-0.326633111558501,0.416,0.521,1.52198774401203e-281,"1","Rpl35a"
"Rpl17.1",4.59306027602189e-283,-0.350973831181562,0.248,0.368,1.43620401770928e-278,"1","Rpl17"
"Rps16.1",1.73626688248172e-273,-0.437889368605891,0.351,0.453,5.4291329148321e-269,"1","Rps16"
"Rps27a.1",7.66192698365804e-270,-0.454103032780513,0.368,0.464,2.39580794852003e-265,"1","Rps27a"
"Scgb3a2.1",6.70340942090014e-268,-0.353872014412018,0.171,0.29,2.09608909182127e-263,"1","Scgb3a2"
"Rpl11.1",1.79993213469846e-265,-0.26948840099422,0.245,0.365,5.62820779198861e-261,"1","Rpl11"
"Rps25.1",2.79667389923616e-264,-0.270259638768605,0.241,0.363,8.74491961552154e-260,"1","Rps25"
"Rpl23.1",1.25449780050252e-261,-0.348643958746686,0.375,0.477,3.92268917239134e-257,"1","Rpl23"
"Rpl6.1",7.66405911178744e-261,-0.263655368975594,0.205,0.323,2.39647464366481e-256,"1","Rpl6"
"Rps5.1",5.69304241170817e-250,-0.357543972915743,0.295,0.403,1.78015743171703e-245,"1","Rps5"
"Rpl13a.1",1.58345051274371e-238,-0.405840502928758,0.429,0.52,4.95129140829831e-234,"1","Rpl13a"
"Rpl41.1",2.5383133614671e-232,-0.376234368672495,0.57,0.635,7.93705204997148e-228,"1","Rpl41"
"Rpl14.1",1.91320779511676e-231,-0.256799398787325,0.219,0.331,5.9824094545506e-227,"1","Rpl14"
"Crip1",1.37977233275774e-217,-0.33067909213881,0.224,0.331,4.31441010730016e-213,"1","Crip1"
"Rps24.1",2.96432665263295e-210,-0.370334951779893,0.469,0.54,9.26915301011796e-206,"1","Rps24"
"Limch1",4.70682276788759e-210,-0.393371938287675,0.169,0.268,1.47177641129077e-205,"1","Limch1"
"Rps4x.1",1.31270401385191e-209,-0.303642204600224,0.35,0.444,4.10469418091354e-205,"1","Rps4x"
"Rps8.1",6.11780898173125e-206,-0.316182180453651,0.471,0.545,1.91297769049755e-201,"1","Rps8"
"S100a8.1",1.73686219396311e-204,-0.965876181362691,0.031,0.105,5.43099439430324e-200,"1","S100a8"
"Rpl18a.1",2.57441274083709e-203,-0.44501873376722,0.393,0.471,8.0499311993235e-199,"1","Rpl18a"
"Rpl27a.1",1.72290278127138e-192,-0.263342662294147,0.36,0.45,5.38734470675748e-188,"1","Rpl27a"
"Rpl19.1",4.97860352178998e-192,-0.293656830695528,0.322,0.41,1.55675953522851e-187,"1","Rpl19"
"Rpl37a.1",6.55930524559239e-182,-0.337498194454746,0.515,0.573,2.05102915724428e-177,"1","Rpl37a"
"Rps23.1",1.42911655266492e-181,-0.378954764261377,0.352,0.433,4.46870454852793e-177,"1","Rps23"
"Tmsb10.1",1.15536756808986e-180,-0.52421564776666,0.196,0.287,3.61271884866019e-176,"1","Tmsb10"
"Rps3a.1",3.0381538968784e-180,-0.269881400832442,0.041,0.11,9.50000342014907e-176,"1","Rps3a"
"Igkc.1",2.72768813197366e-167,-0.534855837810731,0.172,0.264,8.52920801986843e-163,"1","Igkc"
"Chil3.1",1.93580353845517e-165,-0.454289719612123,0.046,0.114,6.05306408439547e-161,"1","Chil3"
"Rpl35.1",1.97861699409767e-152,-0.312567864769563,0.148,0.226,6.18693747884399e-148,"1","Rpl35"
"Rps14.1",5.57392289521799e-148,-0.341727701381512,0.508,0.551,1.74290995010571e-143,"1","Rps14"
"Rpl13.1",1.01882827357605e-129,-0.380949500439985,0.439,0.488,3.18577412864496e-125,"1","Rpl13"
"Plac8.1",1.92129362168895e-124,-0.294246007222303,0.067,0.128,6.00769302565917e-120,"1","Plac8"
"Rpl23a.1",1.35782580390609e-116,-0.271208868026011,0.233,0.302,4.24578550623395e-112,"1","Rpl23a"
"Uba52.1",2.84949011817967e-110,-0.408279100096319,0.112,0.17,8.91007065053602e-106,"1","Uba52"
"Pde4d",2.37356897017862e-104,-0.256218237866141,0.278,0.351,7.42191281285151e-100,"1","Pde4d"
"Cst3.1",7.74669180084744e-99,-0.361573504295372,0.248,0.313,2.42231305920699e-94,"1","Cst3"
"Igha",3.93543087497404e-83,-0.26841649191735,0.107,0.164,1.23056988029563e-78,"1","Igha"
"Rps27.1",4.21698381269148e-79,-0.262445191944876,0.348,0.398,1.3186086683905e-74,"1","Rps27"
"Rps29.1",4.17445674231685e-73,-0.327687938610399,0.453,0.484,1.30531087875506e-68,"1","Rps29"
"Mgp.1",1.60538338864403e-69,-0.486281568584117,0.185,0.243,5.01987331795101e-65,"1","Mgp"
"Ighm.1",1.53772218891382e-57,-0.31728196019941,0.09,0.131,4.80830351251464e-53,"1","Ighm"
"Beta-s",0,2.61312147479332,0.319,0.016,0,"2","Beta-s"
"Plac8.2",0,1.75269414141189,0.803,0.061,0,"2","Plac8"
"Lyz1.2",0,1.73830025274669,0.489,0.066,0,"2","Lyz1"
"Rpl10.2",0,1.58888901894694,0.728,0.211,0,"2","Rpl10"
"Tmsb10.2",0,1.58173227207819,0.739,0.238,0,"2","Tmsb10"
"Tmsb4x.2",0,1.57265600399445,0.99,0.808,0,"2","Tmsb4x"
"Ftl1.2",0,1.54495279643484,0.842,0.368,0,"2","Ftl1"
"Tyrobp.2",0,1.50559338997744,0.894,0.132,0,"2","Tyrobp"
"Rps27a.2",0,1.49096713034173,0.919,0.413,0,"2","Rps27a"
"Fau.2",0,1.45194588164819,0.939,0.469,0,"2","Fau"
"Ifitm3.2",0,1.4009158097582,0.883,0.199,0,"2","Ifitm3"
"Uba52.2",0,1.36494021047878,0.656,0.12,0,"2","Uba52"
"Fcer1g.2",0,1.35422596970915,0.843,0.111,0,"2","Fcer1g"
"Lyz2.2",0,1.32723539462455,0.931,0.444,0,"2","Lyz2"
"Rpl32.2",0,1.25318298461088,0.866,0.361,0,"2","Rpl32"
"Rpl13.2",0,1.25214865649842,0.891,0.447,0,"2","Rpl13"
"Rps9.2",0,1.2505663871681,0.936,0.466,0,"2","Rps9"
"Rpl18a.2",0,1.23310688441872,0.901,0.424,0,"2","Rpl18a"
"S100a4.2",0,1.22334244859706,0.717,0.056,0,"2","S100a4"
"Rplp0.2",0,1.21900893180332,0.864,0.35,0,"2","Rplp0"
"Rps16.2",0,1.1910598360713,0.898,0.403,0,"2","Rps16"
"Gpx1.2",0,1.18014503927502,0.847,0.154,0,"2","Gpx1"
"Rps23.2",0,1.1796450275173,0.871,0.385,0,"2","Rps23"
"Rps19.2",0,1.16011896935922,0.898,0.463,0,"2","Rps19"
"Lgals3.2",0,1.13047258469163,0.729,0.125,0,"2","Lgals3"
"Rps29.2",0,1.12692902786104,0.9,0.444,0,"2","Rps29"
"Rps14.2",0,1.11524893581961,0.942,0.511,0,"2","Rps14"
"Rps18.2",0,1.10955397383429,0.847,0.369,0,"2","Rps18"
"Rps11.2",0,1.07317731323774,0.89,0.336,0,"2","Rps11"
"Rpl35.2",0,1.05864822454252,0.669,0.178,0,"2","Rpl35"
"Rpl23a.2",0,1.04276036892583,0.768,0.253,0,"2","Rpl23a"
"Rps3a.2",0,1.04035974353221,0.595,0.06,0,"2","Rps3a"
"Rps5.2",0,1.00441470402644,0.852,0.352,0,"2","Rps5"
"Crip1.1",0,0.9908868517971,0.736,0.285,0,"2","Crip1"
"Ly6c2",0,0.960727678496954,0.48,0.036,0,"2","Ly6c2"
"Rpl41.2",0,0.953149687593577,0.911,0.604,0,"2","Rpl41"
"Rps8.2",0,0.94530526322912,0.912,0.504,0,"2","Rps8"
"Cd52.2",0,0.935765328630561,0.803,0.177,0,"2","Cd52"
"S100a6.1",0,0.933528376561874,0.74,0.273,0,"2","S100a6"
"Rps6.1",0,0.933021954023559,0.766,0.25,0,"2","Rps6"
"Rpl23.2",0,0.931964772229267,0.888,0.43,0,"2","Rpl23"
"Rpl35a.2",0,0.929321559796824,0.93,0.474,0,"2","Rpl35a"
"Rps25.2",0,0.910018423830349,0.822,0.31,0,"2","Rps25"
"Rps12.1",0,0.90808709398828,0.854,0.463,0,"2","Rps12"
"Rpl19.2",0,0.905049253404037,0.854,0.361,0,"2","Rpl19"
"Apoe.2",0,0.891463636568238,0.51,0.157,0,"2","Apoe"
"Rps4x.2",0,0.888269759094956,0.882,0.395,0,"2","Rps4x"
"Actg1",0,0.881889528377597,0.827,0.362,0,"2","Actg1"
"Rplp2.2",0,0.879848590321496,0.912,0.464,0,"2","Rplp2"
"Rps3.2",0,0.847188827799149,0.807,0.316,0,"2","Rps3"
"Cyba.2",0,0.84609468745416,0.705,0.136,0,"2","Cyba"
"Rpl37a.2",0,0.8431791377627,0.925,0.535,0,"2","Rpl37a"
"Rpl28.1",0,0.841145812212422,0.781,0.307,0,"2","Rpl28"
"S100a8.2",0,0.824332870135435,0.289,0.081,0,"2","S100a8"
"Rpl8.2",0,0.823319642141331,0.863,0.407,0,"2","Rpl8"
"Alox5ap",0,0.822429397519258,0.63,0.065,0,"2","Alox5ap"
"Rps13.2",0,0.818040044917993,0.838,0.3,0,"2","Rps13"
"Coro1a.2",0,0.814801124960392,0.743,0.145,0,"2","Coro1a"
"Rpl27a.2",0,0.810989050314812,0.865,0.404,0,"2","Rpl27a"
"Rpl18.2",0,0.810113437410835,0.828,0.317,0,"2","Rpl18"
"Sepx1",0,0.803243364913324,0.516,0.019,0,"2","Sepx1"
"Actb.2",0,0.800499743771522,0.957,0.691,0,"2","Actb"
"Ifi27l2a",0,0.799150201979174,0.352,0.06,0,"2","Ifi27l2a"
"Cst3.2",0,0.796870561823899,0.805,0.262,0,"2","Cst3"
"Eef1a1.1",0,0.791587195505593,0.912,0.568,0,"2","Eef1a1"
"Rps10.2",0,0.788917293553874,0.851,0.38,0,"2","Rps10"
"Rpl6.2",0,0.788392238951634,0.763,0.272,0,"2","Rpl6"
"Rpl17.2",0,0.785089852225303,0.817,0.316,0,"2","Rpl17"
"Rps7.2",0,0.78394293101792,0.814,0.307,0,"2","Rps7"
"Rpl11.2",0,0.782383792915702,0.8,0.314,0,"2","Rpl11"
"Sh3bgrl3.1",0,0.780280053506223,0.68,0.156,0,"2","Sh3bgrl3"
"Psap.1",0,0.77923926909374,0.781,0.258,0,"2","Psap"
"Rpl10a.2",0,0.775263697633546,0.684,0.216,0,"2","Rpl10a"
"Gm11428",0,0.773784365705324,0.456,0.017,0,"2","Gm11428"
"Cebpb.2",0,0.773752820804538,0.469,0.098,0,"2","Cebpb"
"Rpsa.2",0,0.771514531902786,0.866,0.431,0,"2","Rpsa"
"Rpl15",0,0.768019513028313,0.694,0.211,0,"2","Rpl15"
"Rps24.2",0,0.764781586752726,0.936,0.497,0,"2","Rps24"
"Rpl13a.2",0,0.761373703742995,0.888,0.478,0,"2","Rpl13a"
"H3f3a",0,0.758247529626049,0.748,0.231,0,"2","H3f3a"
"Lst1",0,0.756935067623408,0.513,0.034,0,"2","Lst1"
"Rpl9.1",0,0.754128500025986,0.81,0.326,0,"2","Rpl9"
"H2afz",0,0.752211453516389,0.538,0.139,0,"2","H2afz"
"Rps17.1",0,0.745365852345277,0.687,0.265,0,"2","Rps17"
"Rpl37.2",0,0.737406130808518,0.852,0.42,0,"2","Rpl37"
"Ms4a6c",0,0.72989579297113,0.533,0.029,0,"2","Ms4a6c"
"Rps15a.2",0,0.725980667900475,0.868,0.367,0,"2","Rps15a"
"Prdx5",0,0.712476987301135,0.556,0.082,0,"2","Prdx5"
"Rpl24",0,0.702959777844725,0.737,0.255,0,"2","Rpl24"
"Ctss.2",0,0.701162560622029,0.572,0.119,0,"2","Ctss"
"Gngt2",0,0.693824618143065,0.434,0.049,0,"2","Gngt2"
"Rplp1.2",0,0.682679159585298,0.906,0.625,0,"2","Rplp1"
"Rpl27.2",0,0.670991071861422,0.75,0.25,0,"2","Rpl27"
"Rps2.2",0,0.661015191699417,0.688,0.277,0,"2","Rps2"
"Ifitm2",0,0.660867227186647,0.611,0.139,0,"2","Ifitm2"
"Arpc1b",0,0.654180620939482,0.603,0.118,0,"2","Arpc1b"
"Tpt1.1",0,0.651011213503627,0.922,0.6,0,"2","Tpt1"
"Rpl14.2",0,0.640526084518192,0.664,0.29,0,"2","Rpl14"
"Rps15.1",0,0.634957203784042,0.878,0.471,0,"2","Rps15"
"Rpl21.1",0,0.627056408426973,0.785,0.382,0,"2","Rpl21"
"B2m.2",0,0.626842483697089,0.715,0.403,0,"2","B2m"
"Rpl7",0,0.624925447521399,0.769,0.314,0,"2","Rpl7"
"Rps20.1",0,0.615163105603449,0.789,0.416,0,"2","Rps20"
"Ifitm6",0,0.606712259614325,0.426,0.01,0,"2","Ifitm6"
"Rpl29.1",0,0.604127053134256,0.61,0.178,0,"2","Rpl29"
"Cybb.2",0,0.586376950424815,0.577,0.109,0,"2","Cybb"
"Rpl39.2",0,0.585057883630509,0.8,0.363,0,"2","Rpl39"
"Shfm1",0,0.57362287197479,0.472,0.052,0,"2","Shfm1"
"Ccl9",0,0.570647986041422,0.395,0.022,0,"2","Ccl9"
"Pfn1.2",0,0.570157839042843,0.573,0.181,0,"2","Pfn1"
"Rpl36al",0,0.569205815359668,0.583,0.161,0,"2","Rpl36al"
"Nme2",0,0.562290063069065,0.485,0.097,0,"2","Nme2"
"Chi3l3",0,0.556623890976579,0.335,0.035,0,"2","Chi3l3"
"Gapdh",0,0.549886432644257,0.491,0.103,0,"2","Gapdh"
"Rpl31",0,0.546861588702737,0.578,0.177,0,"2","Rpl31"
"Hspa8",0,0.541483705305734,0.671,0.305,0,"2","Hspa8"
"Rpl3.1",0,0.53015871229216,0.682,0.268,0,"2","Rpl3"
"Rpl36.2",0,0.52797985790911,0.756,0.336,0,"2","Rpl36"
"Cox4i1",0,0.520549730869092,0.615,0.233,0,"2","Cox4i1"
"Apoc2",0,0.51918496327132,0.31,0.008,0,"2","Apoc2"
"Arhgdib",0,0.516982309901626,0.524,0.12,0,"2","Arhgdib"
"Rpl4.1",0,0.505844810573924,0.621,0.212,0,"2","Rpl4"
"Sat1",0,0.504792660262381,0.429,0.112,0,"2","Sat1"
"Fos.1",0,0.503361696865834,0.432,0.142,0,"2","Fos"
"F13a1",0,0.501782369910427,0.344,0.015,0,"2","F13a1"
"Serf2",0,0.500213876342206,0.582,0.186,0,"2","Serf2"
"Rpl7a",0,0.497990588396189,0.564,0.181,0,"2","Rpl7a"
"Gnb2l1",0,0.49376888604242,0.454,0.083,0,"2","Gnb2l1"
"Fxyd5",0,0.491974264381007,0.502,0.123,0,"2","Fxyd5"
"Ccr2",0,0.48438296269237,0.363,0.035,0,"2","Ccr2"
"Sec61b",0,0.480966913121447,0.438,0.093,0,"2","Sec61b"
"Gsr",0,0.480636311066898,0.439,0.073,0,"2","Gsr"
"Tgfbi",0,0.472159736950243,0.403,0.052,0,"2","Tgfbi"
"Rps28.2",0,0.4719045698441,0.73,0.35,0,"2","Rps28"
"S100a9",0,0.463158540776474,0.191,0.078,0,"2","S100a9"
"Ly6e.1",0,0.460489028371891,0.661,0.306,0,"2","Ly6e"
"Vim.1",0,0.45955043803759,0.525,0.238,0,"2","Vim"
"Hp.1",0,0.458411332737434,0.471,0.182,0,"2","Hp"
"Rap1b",0,0.452052774687704,0.449,0.142,0,"2","Rap1b"
"Lsp1",0,0.451068218004912,0.471,0.122,0,"2","Lsp1"
"Emp3",0,0.445127885320435,0.396,0.074,0,"2","Emp3"
"Fn1",0,0.441102860161236,0.352,0.068,0,"2","Fn1"
"Fyb",0,0.437197772968674,0.396,0.089,0,"2","Fyb"
"Ppia",0,0.434679178829399,0.483,0.24,0,"2","Ppia"
"Atox1",0,0.431063450905579,0.432,0.091,0,"2","Atox1"
"Sfpi1",0,0.42722090546067,0.317,0.013,0,"2","Sfpi1"
"Cytip",0,0.426523767771922,0.379,0.139,0,"2","Cytip"
"Lyn",0,0.426345845699532,0.397,0.164,0,"2","Lyn"
"Arpc2",0,0.425651486105659,0.547,0.202,0,"2","Arpc2"
"Tspo",0,0.424316299439126,0.394,0.114,0,"2","Tspo"
"Smpdl3a",0,0.421797274669162,0.369,0.055,0,"2","Smpdl3a"
"Rps26.1",0,0.417917263470264,0.668,0.317,0,"2","Rps26"
"Srgn.1",0,0.414647615424454,0.438,0.16,0,"2","Srgn"
"Dusp1.1",0,0.41277557040344,0.399,0.161,0,"2","Dusp1"
"Tpd52",0,0.412112037261015,0.388,0.085,0,"2","Tpd52"
"Hmgb2",0,0.410651407758612,0.274,0.06,0,"2","Hmgb2"
"Mrpl33",0,0.406769763609252,0.381,0.075,0,"2","Mrpl33"
"Samhd1",0,0.406320475084596,0.368,0.115,0,"2","Samhd1"
"Ctsb",0,0.403397073984286,0.402,0.125,0,"2","Ctsb"
"Csf1r",0,0.401701689602706,0.331,0.036,0,"2","Csf1r"
"Lgals1.1",0,0.399710264497407,0.353,0.108,0,"2","Lgals1"
"Rpl22",0,0.394897423375079,0.581,0.252,0,"2","Rpl22"
"Gda",0,0.394561109782913,0.319,0.058,0,"2","Gda"
"S100a10",0,0.394318728332478,0.371,0.132,0,"2","S100a10"
"Naca",0,0.391111174321085,0.505,0.187,0,"2","Naca"
"Itgal",0,0.378576778510529,0.285,0.059,0,"2","Itgal"
"Pld4",0,0.377573499557619,0.319,0.03,0,"2","Pld4"
"Pkm2",0,0.376408634466038,0.279,0.012,0,"2","Pkm2"
"Pycard",0,0.373859886125668,0.298,0.031,0,"2","Pycard"
"Rbm3",0,0.373810942889659,0.369,0.099,0,"2","Rbm3"
"Gm2a",0,0.371914549953224,0.33,0.061,0,"2","Gm2a"
"Cotl1",0,0.364959372258823,0.385,0.096,0,"2","Cotl1"
"Nr4a1",0,0.362585725435787,0.283,0.045,0,"2","Nr4a1"
"Eif3f",0,0.357200107108631,0.396,0.106,0,"2","Eif3f"
"Saa3",0,0.352882318358236,0.132,0.009,0,"2","Saa3"
"Atp5l",0,0.352793938387446,0.44,0.148,0,"2","Atp5l"
"H2-D1.2",0,0.349656354424397,0.5,0.304,0,"2","H2-D1"
"Ifi30",0,0.346540905571437,0.296,0.054,0,"2","Ifi30"
"Clec4a3",0,0.346375569589242,0.262,0.016,0,"2","Clec4a3"
"1100001G20Rik",0,0.34605268146164,0.204,0.019,0,"2","1100001G20Rik"
"Psma7",0,0.343607906915124,0.346,0.081,0,"2","Psma7"
"Cox8a",0,0.343333977178568,0.43,0.166,0,"2","Cox8a"
"Cd300a",0,0.343262213309769,0.258,0.016,0,"2","Cd300a"
"Fth1.2",0,0.343013941551458,0.85,0.543,0,"2","Fth1"
"Fam49b",0,0.341453451907246,0.407,0.151,0,"2","Fam49b"
"Ptprc.1",0,0.341275201422829,0.434,0.216,0,"2","Ptprc"
"Taldo1",0,0.332395625907326,0.366,0.098,0,"2","Taldo1"
"Clta",0,0.332181320079547,0.361,0.098,0,"2","Clta"
"Rpl38",0,0.332050125562114,0.682,0.373,0,"2","Rpl38"
"Sec61g",0,0.331552560625459,0.345,0.089,0,"2","Sec61g"
"Cdk2ap2",0,0.330909857094123,0.296,0.066,0,"2","Cdk2ap2"
"Slc25a5",0,0.328834588523633,0.36,0.102,0,"2","Slc25a5"
"Ccl6.2",0,0.326605496872996,0.476,0.126,0,"2","Ccl6"
"Gmfg",0,0.325584190711612,0.318,0.064,0,"2","Gmfg"
"Rpl12.2",0,0.324495756786804,0.546,0.271,0,"2","Rpl12"
"Pou2f2",0,0.322730722570262,0.239,0.039,0,"2","Pou2f2"
"Rpl36a",0,0.322416062320937,0.47,0.203,0,"2","Rpl36a"
"Gnai2",0,0.313338216830491,0.442,0.175,0,"2","Gnai2"
"Cfl1",0,0.312422594194152,0.403,0.154,0,"2","Cfl1"
"Eif3k",0,0.311543952175532,0.315,0.074,0,"2","Eif3k"
"Ncf2",0,0.309889557527947,0.282,0.047,0,"2","Ncf2"
"Btg1.1",0,0.308652231963142,0.414,0.19,0,"2","Btg1"
"Eef1b2",0,0.307858187610948,0.409,0.155,0,"2","Eef1b2"
"Cd44.1",0,0.305375321872266,0.377,0.179,0,"2","Cd44"
"Laptm5.2",0,0.300704405597465,0.441,0.172,0,"2","Laptm5"
"Ptpn18",0,0.300182258605065,0.321,0.082,0,"2","Ptpn18"
"Erp29",0,0.294688444404768,0.291,0.059,0,"2","Erp29"
"Emilin2",0,0.293895440997425,0.232,0.019,0,"2","Emilin2"
"Uqcrh",0,0.293122839705032,0.393,0.158,0,"2","Uqcrh"
"Cox5b",0,0.291810501284912,0.277,0.063,0,"2","Cox5b"
"Btf3",0,0.28908896567677,0.359,0.122,0,"2","Btf3"
"Rgs2",0,0.287888129103803,0.287,0.073,0,"2","Rgs2"
"Clec4a1",0,0.287496872209835,0.218,0.008,0,"2","Clec4a1"
"Rpl5",0,0.286522495463922,0.486,0.229,0,"2","Rpl5"
"Lcn2",0,0.286198282837778,0.159,0.047,0,"2","Lcn2"
"Hint1",0,0.284489439618473,0.326,0.119,0,"2","Hint1"
