"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BLOC1S2",0,0.296767133969168,0.292,0.068,0,"0","BLOC1S2"
"ATP1B3",0,0.296176871858433,0.456,0.201,0,"0","ATP1B3"
"CD9",0,0.294980693937579,0.687,0.514,0,"0","CD9"
"ATP6AP2",0,0.294370213367948,0.407,0.177,0,"0","ATP6AP2"
"LSP1",0,0.293702565429341,0.309,0.107,0,"0","LSP1"
"DNASE2",0,0.292758980586961,0.278,0.059,0,"0","DNASE2"
"POMP",0,0.292667746190212,0.634,0.337,0,"0","POMP"
"OPN3",0,0.291683389253641,0.227,0.016,0,"0","OPN3"
"MPHOSPH6",0,0.290404311566786,0.262,0.046,0,"0","MPHOSPH6"
"TOMM5",0,0.289636007926249,0.325,0.099,0,"0","TOMM5"
"SAMHD1",0,0.289503216112173,0.363,0.149,0,"0","SAMHD1"
"ABRACL",0,0.286553343436059,0.348,0.123,0,"0","ABRACL"
"M6PR",0,0.286399462157161,0.336,0.11,0,"0","M6PR"
"UQCRH",0,0.286119177620708,0.612,0.363,0,"0","UQCRH"
"C9orf16",0,0.284468847137357,0.449,0.232,0,"0","C9orf16"
"TUBA1C",0,0.28391663335223,0.371,0.161,0,"0","TUBA1C"
"MGAT1",0,0.283682265694974,0.332,0.123,0,"0","MGAT1"
"ISG15",0,0.282794894957188,0.28,0.132,0,"0","ISG15"
"UBA52",0,0.282565307219654,0.921,0.714,0,"0","UBA52"
"DOCK8",0,0.281919247254546,0.252,0.047,0,"0","DOCK8"
"OSTF1",0,0.28170408077062,0.354,0.12,0,"0","OSTF1"
"RPS19",0,0.281363117017309,0.971,0.845,0,"0","RPS19"
"GK",0,0.28128916195563,0.266,0.065,0,"0","GK"
"BID",0,0.279183965730122,0.268,0.061,0,"0","BID"
"TCIRG1",0,0.277525322579309,0.292,0.079,0,"0","TCIRG1"
"LACTB",0,0.274804703665862,0.267,0.056,0,"0","LACTB"
"GNG10",0,0.274649076309322,0.236,0.038,0,"0","GNG10"
"IRF8",0,0.274083584792685,0.23,0.025,0,"0","IRF8"
"KMO",0,0.272241420747441,0.191,0.006,0,"0","KMO"
"CD164",0,0.271665348215843,0.515,0.27,0,"0","CD164"
"ADAM17",0,0.270847292259131,0.253,0.055,0,"0","ADAM17"
"NUCB1",0,0.269887475545857,0.372,0.159,0,"0","NUCB1"
"TMED10",0,0.269023833846237,0.474,0.253,0,"0","TMED10"
"RASGEF1B",0,0.267394722616775,0.221,0.055,0,"0","RASGEF1B"
"GPSM3",0,0.266719077327969,0.332,0.102,0,"0","GPSM3"
"TCF7L2",0,0.266026148438748,0.257,0.058,0,"0","TCF7L2"
"KCNAB2",0,0.26566265448264,0.228,0.032,0,"0","KCNAB2"
"CASP1",0,0.264844603205268,0.261,0.059,0,"0","CASP1"
"RAP1B",0,0.263757863706962,0.435,0.198,0,"0","RAP1B"
"UBASH3B",0,0.262424756515741,0.201,0.014,0,"0","UBASH3B"
"PEPD",0,0.262228036607184,0.273,0.072,0,"0","PEPD"
"NCKAP1L",0,0.262099177981501,0.229,0.031,0,"0","NCKAP1L"
"ETHE1",0,0.260898757073787,0.28,0.08,0,"0","ETHE1"
"P2RX4",0,0.259685742934797,0.224,0.031,0,"0","P2RX4"
"CD58",0,0.258890959171643,0.272,0.071,0,"0","CD58"
"SSR3",0,0.258791087646082,0.4,0.184,0,"0","SSR3"
"KCNA3",0,0.257751966816905,0.18,0.01,0,"0","KCNA3"
"STMN1",0,0.257125478224471,0.33,0.109,0,"0","STMN1"
"SLC15A3",0,0.256591764670644,0.21,0.025,0,"0","SLC15A3"
"TFEC",0,0.25598299040978,0.199,0.01,0,"0","TFEC"
"LRRFIP1",0,0.255813879991425,0.593,0.391,0,"0","LRRFIP1"
"ACTR3",0,0.25515741870133,0.429,0.21,0,"0","ACTR3"
"ACTR2",0,0.254896190441355,0.417,0.202,0,"0","ACTR2"
"SLC1A3",0,0.253615120594593,0.187,0.012,0,"0","SLC1A3"
"AMIGO2",0,0.252445826344195,0.199,0.018,0,"0","AMIGO2"
"AKR1A1",0,0.252235800113616,0.412,0.186,0,"0","AKR1A1"
"MYD88",0,0.251240709668688,0.225,0.037,0,"0","MYD88"
"LMNA",0,0.250617148549348,0.553,0.356,0,"0","LMNA"
"SLAMF8",0,0.250333577447382,0.188,0.007,0,"0","SLAMF8"
"CLEC12A",0,0.25021078841889,0.199,0.019,0,"0","CLEC12A"
"FAM3D",0,-0.250576052883477,0.001,0.12,0,"0","FAM3D"
"FAM81B",0,-0.250589822226729,0.002,0.126,0,"0","FAM81B"
"ARHGAP29",0,-0.251057737366824,0.007,0.127,0,"0","ARHGAP29"
"C9orf135",0,-0.252064747999338,0.002,0.125,0,"0","C9orf135"
"EIF4A2",0,-0.252083575061553,0.238,0.4,0,"0","EIF4A2"
"CLINT1",0,-0.252097995951957,0.076,0.217,0,"0","CLINT1"
"IQCG",0,-0.253861893927417,0.012,0.142,0,"0","IQCG"
"SPAG16",0,-0.254762086318692,0.007,0.152,0,"0","SPAG16"
"HIST1H4C",0,-0.255276330548435,0.052,0.193,0,"0","HIST1H4C"
"NEDD4L",0,-0.258122399310149,0.014,0.18,0,"0","NEDD4L"
"DSP",0,-0.258155016321023,0.002,0.153,0,"0","DSP"
"ARL3",0,-0.258737555266012,0.025,0.178,0,"0","ARL3"
"TSPAN13",0,-0.25877016159172,0.008,0.172,0,"0","TSPAN13"
"TMEM123",0,-0.258774377977432,0.117,0.288,0,"0","TMEM123"
"NFKBIZ",0,-0.259276038623257,0.159,0.308,0,"0","NFKBIZ"
"WDR38",0,-0.259719096646255,0.002,0.113,0,"0","WDR38"
"GCC2",0,-0.261128312169901,0.094,0.25,0,"0","GCC2"
"WDR60",0,-0.261469929178238,0.014,0.165,0,"0","WDR60"
"NOP53",0,-0.261653183643522,0.018,0.177,0,"0","NOP53"
"NME5",0,-0.261834047072404,0.002,0.13,0,"0","NME5"
"MORF4L2",0,-0.261924105920777,0.088,0.255,0,"0","MORF4L2"
"ADH1C",0,-0.262822941095931,0.001,0.132,0,"0","ADH1C"
"KIF9",0,-0.262917434589997,0.015,0.145,0,"0","KIF9"
"HINT1",0,-0.26323201041169,0.476,0.571,0,"0","HINT1"
"SAXO2",0,-0.263337563450645,0.002,0.131,0,"0","SAXO2"
"CFAP70",0,-0.263627903850084,0.004,0.13,0,"0","CFAP70"
"STAT3",0,-0.263760771704394,0.092,0.28,0,"0","STAT3"
"CSNK1A1",0,-0.263900608876016,0.117,0.292,0,"0","CSNK1A1"
"NEDD9",0,-0.264446302351431,0.036,0.193,0,"0","NEDD9"
"RPL36A",0,-0.264799625210822,0.327,0.49,0,"0","RPL36A"
"SET",0,-0.265270534528727,0.165,0.322,0,"0","SET"
"SPEF2",0,-0.265617543739347,0.004,0.136,0,"0","SPEF2"
"STEAP4",0,-0.265999227561463,0.008,0.133,0,"0","STEAP4"
"EFNA1",0,-0.266124483778218,0.008,0.168,0,"0","EFNA1"
"H1FX",0,-0.266125991532865,0.088,0.241,0,"0","H1FX"
"ANAPC16",0,-0.267609478727285,0.175,0.369,0,"0","ANAPC16"
"ALDH3B1",0,-0.268785637699653,0.05,0.172,0,"0","ALDH3B1"
"VAMP5",0,-0.269442059781356,0.049,0.182,0,"0","VAMP5"
"CLDN18",0,-0.270098860891012,0.01,0.108,0,"0","CLDN18"
"PRRC2C",0,-0.27085297617697,0.134,0.31,0,"0","PRRC2C"
"LUC7L3",0,-0.271483530071715,0.066,0.247,0,"0","LUC7L3"
"RSPH9",0,-0.271940767152904,0.002,0.122,0,"0","RSPH9"
"SPAG6",0,-0.272058695910976,0.003,0.132,0,"0","SPAG6"
"POLR2I",0,-0.274476143734875,0.108,0.235,0,"0","POLR2I"
"TMEM204",0,-0.274476466321978,0.003,0.104,0,"0","TMEM204"
"HNRNPU",0,-0.274774705989152,0.231,0.391,0,"0","HNRNPU"
"DRC3",0,-0.275200014643019,0.003,0.136,0,"0","DRC3"
"PTRF",0,-0.275212065197387,0.007,0.127,0,"0","PTRF"
"C16orf89",0,-0.276163667472102,0.008,0.152,0,"0","C16orf89"
"NCL",0,-0.276310389427537,0.254,0.391,0,"0","NCL"
"FAM216B",0,-0.276742091026611,0.003,0.13,0,"0","FAM216B"
"FDPS",0,-0.277437808474896,0.059,0.245,0,"0","FDPS"
"ELOB",0,-0.277846465495123,0.055,0.216,0,"0","ELOB"
"KRT10",0,-0.278042942826604,0.071,0.27,0,"0","KRT10"
"RPL23",0,-0.278156764305339,0.624,0.668,0,"0","RPL23"
"HEBP2",0,-0.279026398559157,0.054,0.204,0,"0","HEBP2"
"LPCAT1",0,-0.279639971168738,0.023,0.162,0,"0","LPCAT1"
"ENKUR",0,-0.280090321865014,0.002,0.138,0,"0","ENKUR"
"C11orf96",0,-0.28134035068819,0.024,0.134,0,"0","C11orf96"
"METTL7A",0,-0.282262808534753,0.042,0.204,0,"0","METTL7A"
"ANKRD36C",0,-0.282325790952896,0.013,0.139,0,"0","ANKRD36C"
"SPAG17",0,-0.283190236051327,0.003,0.136,0,"0","SPAG17"
"LRRC46",0,-0.283970946110505,0.003,0.136,0,"0","LRRC46"
"WSB1",0,-0.284474372093776,0.193,0.369,0,"0","WSB1"
"BIRC3",0,-0.284641243142348,0.033,0.169,0,"0","BIRC3"
"LAMP3",0,-0.285590653663795,0.017,0.131,0,"0","LAMP3"
"EEF1D",0,-0.286084767403753,0.471,0.589,0,"0","EEF1D"
"GUK1",0,-0.286326001307805,0.248,0.394,0,"0","GUK1"
"TCTEX1D2",0,-0.286896986394405,0.005,0.138,0,"0","TCTEX1D2"
"FAM107A",0,-0.286939673361768,0.006,0.105,0,"0","FAM107A"
"YWHAE",0,-0.288050194739259,0.247,0.403,0,"0","YWHAE"
"TSPAN3",0,-0.290084805640231,0.144,0.303,0,"0","TSPAN3"
"RRBP1",0,-0.290372935608447,0.11,0.271,0,"0","RRBP1"
"SPA17",0,-0.290414649896447,0.018,0.151,0,"0","SPA17"
"ERRFI1",0,-0.292036233536099,0.048,0.195,0,"0","ERRFI1"
"MAFF",0,-0.29531116866237,0.062,0.224,0,"0","MAFF"
"SERPINF1",0,-0.29543384435093,0.045,0.161,0,"0","SERPINF1"
"PMAIP1",0,-0.2962828117477,0.024,0.177,0,"0","PMAIP1"
"LRRC23",0,-0.297407501901832,0.013,0.153,0,"0","LRRC23"
"PNRC1",0,-0.297457385859924,0.322,0.467,0,"0","PNRC1"
"PRDX2",0,-0.297771646469123,0.06,0.275,0,"0","PRDX2"
"ESAM",0,-0.297816746400511,0.01,0.134,0,"0","ESAM"
"HNRNPK",0,-0.299572165501384,0.231,0.436,0,"0","HNRNPK"
"CFAP53",0,-0.299911365411322,0.004,0.141,0,"0","CFAP53"
"ALOX15",0,-0.301659843352809,0.002,0.147,0,"0","ALOX15"
"RAMP3",0,-0.301668568578713,0.005,0.102,0,"0","RAMP3"
"TACC2",0,-0.302179547484812,0.01,0.177,0,"0","TACC2"
"CALD1",0,-0.302840923679265,0.014,0.112,0,"0","CALD1"
"RHOC",0,-0.303633527560822,0.077,0.255,0,"0","RHOC"
"WDR54",0,-0.304125110166533,0.006,0.152,0,"0","WDR54"
"CCNL1",0,-0.304421774903199,0.216,0.396,0,"0","CCNL1"
"EFCAB1",0,-0.304607757048397,0.003,0.139,0,"0","EFCAB1"
"DMKN",0,-0.305555146698539,0.012,0.189,0,"0","DMKN"
"DNALI1",0,-0.306296652096848,0.005,0.144,0,"0","DNALI1"
"AES",0,-0.306619673641294,0.096,0.289,0,"0","AES"
"FAM177A1",0,-0.306680859135285,0.071,0.276,0,"0","FAM177A1"
"PLPP2",0,-0.309349786495125,0.003,0.191,0,"0","PLPP2"
"PCM1",0,-0.30969957783539,0.086,0.265,0,"0","PCM1"
"SRRM2",0,-0.311454830709871,0.152,0.346,0,"0","SRRM2"
"AC007906.2",0,-0.312004006879062,0.003,0.118,0,"0","AC007906.2"
"SFTA3",0,-0.312721901705783,0.016,0.169,0,"0","SFTA3"
"HNRNPA2B1",0,-0.314013759524338,0.441,0.605,0,"0","HNRNPA2B1"
"PEBP4",0,-0.314064893528199,0.025,0.156,0,"0","PEBP4"
"ROPN1L",0,-0.314322246393067,0.003,0.135,0,"0","ROPN1L"
"ADGRF5",0,-0.31532250382516,0.006,0.178,0,"0","ADGRF5"
"BCAM",0,-0.315410074730591,0.004,0.18,0,"0","BCAM"
"CRNDE",0,-0.31623782687547,0.011,0.206,0,"0","CRNDE"
"TMA7",0,-0.316478971025038,0.336,0.516,0,"0","TMA7"
"PRKAR1A",0,-0.316847915242772,0.098,0.302,0,"0","PRKAR1A"
"CFAP126",0,-0.317249996901354,0.003,0.137,0,"0","CFAP126"
"EHF",0,-0.317520217584444,0.007,0.202,0,"0","EHF"
"CCND1",0,-0.318503776898315,0.008,0.198,0,"0","CCND1"
"FOXJ1",0,-0.319013483654315,0.003,0.138,0,"0","FOXJ1"
"ATP5ME",0,-0.319138112891347,0.041,0.21,0,"0","ATP5ME"
"RPL24",0,-0.319834574148938,0.737,0.772,0,"0","RPL24"
"CAST",0,-0.322093347292021,0.273,0.416,0,"0","CAST"
"C3",0,-0.323704431698753,0.013,0.171,0,"0","C3"
"MRPS31",0,-0.323855213652524,0.03,0.176,0,"0","MRPS31"
"CAPN2",0,-0.327052826067857,0.083,0.303,0,"0","CAPN2"
"TSPAN19",0,-0.32746835863642,0.001,0.134,0,"0","TSPAN19"
"CDHR3",0,-0.327866456042643,0.004,0.146,0,"0","CDHR3"
"KIF21A",0,-0.328486247611319,0.003,0.186,0,"0","KIF21A"
"CEACAM6",0,-0.328948421614158,0.004,0.126,0,"0","CEACAM6"
"MORN5",0,-0.329238723303271,0.003,0.134,0,"0","MORN5"
"MDK",0,-0.330714997852231,0.029,0.176,0,"0","MDK"
"CAV2",0,-0.331324803379787,0.007,0.17,0,"0","CAV2"
"DHCR24",0,-0.332448883504612,0.033,0.233,0,"0","DHCR24"
"FAM229B",0,-0.332577157004728,0.007,0.151,0,"0","FAM229B"
"CFAP43",0,-0.334055203207479,0.004,0.149,0,"0","CFAP43"
"GOLGB1",0,-0.335956360523512,0.081,0.264,0,"0","GOLGB1"
"NUCKS1",0,-0.336192576913087,0.129,0.339,0,"0","NUCKS1"
"FOLR1",0,-0.336746447390317,0.036,0.193,0,"0","FOLR1"
"CCDC17",0,-0.33708148545037,0.005,0.154,0,"0","CCDC17"
"DNAJB1",0,-0.341025730542167,0.23,0.381,0,"0","DNAJB1"
"ISG20",0,-0.343463431469511,0.016,0.206,0,"0","ISG20"
"CFAP157",0,-0.346346025509063,0.003,0.146,0,"0","CFAP157"
"LDLR",0,-0.346495465392572,0.026,0.219,0,"0","LDLR"
"TPM1",0,-0.346596977965448,0.028,0.21,0,"0","TPM1"
"FAM92B",0,-0.350095726023535,0.003,0.143,0,"0","FAM92B"
"SEPP1",0,-0.351613478893131,0.02,0.177,0,"0","SEPP1"
"EEF2",0,-0.35329573969623,0.394,0.585,0,"0","EEF2"
"POLR2L",0,-0.353913101315005,0.239,0.446,0,"0","POLR2L"
"NQO1",0,-0.356409986195964,0.024,0.195,0,"0","NQO1"
"S100A16",0,-0.356869725523561,0.018,0.217,0,"0","S100A16"
"KTN1",0,-0.359081648289817,0.19,0.379,0,"0","KTN1"
"SFN",0,-0.363103479378067,0.021,0.156,0,"0","SFN"
"ATP5MC2",0,-0.363150915230577,0.055,0.268,0,"0","ATP5MC2"
"ATP5MG",0,-0.363430748143335,0.056,0.263,0,"0","ATP5MG"
"PNISR",0,-0.36434152436853,0.073,0.322,0,"0","PNISR"
"RNF145",0,-0.365799369513652,0.039,0.283,0,"0","RNF145"
"EFHC1",0,-0.369018946023266,0.009,0.176,0,"0","EFHC1"
"UFC1",0,-0.37071205158238,0.189,0.31,0,"0","UFC1"
"ATP1B1",0,-0.370968501340409,0.164,0.325,0,"0","ATP1B1"
"SYNE1",0,-0.37146546251101,0.011,0.223,0,"0","SYNE1"
"DNAH12",0,-0.372062579871104,0.004,0.155,0,"0","DNAH12"
"EPHX1",0,-0.372856774320841,0.056,0.291,0,"0","EPHX1"
"NUDC",0,-0.373551090309157,0.098,0.284,0,"0","NUDC"
"CLDN7",0,-0.37411989158573,0.095,0.277,0,"0","CLDN7"
"DNAH5",0,-0.376850058669184,0.003,0.162,0,"0","DNAH5"
"PPA1",0,-0.377170527127517,0.107,0.359,0,"0","PPA1"
"EID1",0,-0.37918551347717,0.154,0.387,0,"0","EID1"
"MUC4",0,-0.379600437799606,0.003,0.193,0,"0","MUC4"
"EPCAM",0,-0.379666056875812,0.018,0.253,0,"0","EPCAM"
"CRIP2",0,-0.382460586994132,0.014,0.214,0,"0","CRIP2"
"PLAC8",0,-0.383524146323043,0.09,0.29,0,"0","PLAC8"
"SON",0,-0.384257759983271,0.184,0.412,0,"0","SON"
"HNRNPA1",0,-0.38455366060201,0.412,0.577,0,"0","HNRNPA1"
"CHST9",0,-0.384747535849161,0.003,0.199,0,"0","CHST9"
"VMP1",0,-0.386806609366665,0.118,0.332,0,"0","VMP1"
"TFPI",0,-0.388270991738301,0.046,0.216,0,"0","TFPI"
"HSP90AB1",0,-0.388409740170419,0.637,0.672,0,"0","HSP90AB1"
"CCDC170",0,-0.388634463749359,0.022,0.174,0,"0","CCDC170"
"ZMYND10",0,-0.38902519780179,0.005,0.154,0,"0","ZMYND10"
"SPINT2",0,-0.391266413136142,0.17,0.379,0,"0","SPINT2"
"RBM39",0,-0.391324605337227,0.157,0.406,0,"0","RBM39"
"RPL4",0,-0.39166357696839,0.553,0.673,0,"0","RPL4"
"LDLRAD1",0,-0.391945270419306,0.003,0.162,0,"0","LDLRAD1"
"CIRBP",0,-0.392388681527093,0.281,0.529,0,"0","CIRBP"
"CCDC78",0,-0.392476533060807,0.004,0.156,0,"0","CCDC78"
"PPP1R15A",0,-0.392517325242297,0.282,0.458,0,"0","PPP1R15A"
"C12orf75",0,-0.393921713319007,0.005,0.174,0,"0","C12orf75"
"IGFBP4",0,-0.394782154971078,0.01,0.175,0,"0","IGFBP4"
"RARRES1",0,-0.395325583350928,0.017,0.144,0,"0","RARRES1"
"SELENBP1",0,-0.39651672920704,0.009,0.252,0,"0","SELENBP1"
"DYNLT1",0,-0.398544767333915,0.172,0.332,0,"0","DYNLT1"
"DYNLRB2",0,-0.399800050611311,0.004,0.149,0,"0","DYNLRB2"
"ERICH3",0,-0.399822713901504,0.003,0.168,0,"0","ERICH3"
"RPS11",0,-0.400722959667316,0.698,0.781,0,"0","RPS11"
"C2orf40",0,-0.404222062129419,0.001,0.128,0,"0","C2orf40"
"PSENEN",0,-0.406444691921691,0.088,0.241,0,"0","PSENEN"
"CYR61",0,-0.408505816137288,0.005,0.129,0,"0","CYR61"
"KLF5",0,-0.408579966853272,0.01,0.249,0,"0","KLF5"
"MS4A8",0,-0.409716038098955,0.004,0.165,0,"0","MS4A8"
"APP",0,-0.412196566816069,0.06,0.275,0,"0","APP"
"ID3",0,-0.414375405600408,0.082,0.221,0,"0","ID3"
"EGFL7",0,-0.415216690375757,0.022,0.131,0,"0","EGFL7"
"CYSTM1",0,-0.416488425447304,0.12,0.337,0,"0","CYSTM1"
"CFLAR",0,-0.417454167151096,0.091,0.348,0,"0","CFLAR"
"CTGF",0,-0.417489265741003,0.006,0.115,0,"0","CTGF"
"AK1",0,-0.418077016878654,0.017,0.218,0,"0","AK1"
"GPRC5A",0,-0.418301367499125,0.01,0.199,0,"0","GPRC5A"
"SLC44A4",0,-0.420018107020908,0.004,0.212,0,"0","SLC44A4"
"DDX17",0,-0.421334748680877,0.118,0.383,0,"0","DDX17"
"NR4A1",0,-0.422414817076655,0.13,0.308,0,"0","NR4A1"
"GSTA2",0,-0.422524860206715,0.002,0.113,0,"0","GSTA2"
"ODF2L",0,-0.425758676155537,0.016,0.253,0,"0","ODF2L"
"GNG11",0,-0.427250224717708,0.017,0.127,0,"0","GNG11"
"C19orf33",0,-0.429536695921557,0.008,0.245,0,"0","C19orf33"
"SPTBN1",0,-0.430714495797645,0.014,0.251,0,"0","SPTBN1"
"RPL27A",0,-0.431787649225016,0.675,0.787,0,"0","RPL27A"
"SRSF5",0,-0.433112333415322,0.181,0.464,0,"0","SRSF5"
"JUND",0,-0.435238081537711,0.239,0.418,0,"0","JUND"
"DDIT4",0,-0.435959029648054,0.08,0.274,0,"0","DDIT4"
"AQP5",0,-0.436887176994575,0.001,0.16,0,"0","AQP5"
"SELENOW",0,-0.438431733421923,0.026,0.241,0,"0","SELENOW"
"CLDN3",0,-0.438743365820203,0.007,0.196,0,"0","CLDN3"
"SOX4",0,-0.438897428754698,0.055,0.235,0,"0","SOX4"
"LMO7",0,-0.444010930756879,0.012,0.262,0,"0","LMO7"
"IRF1",0,-0.44693482540937,0.091,0.309,0,"0","IRF1"
"YBX3",0,-0.448356543472624,0.155,0.415,0,"0","YBX3"
"ATP1A1",0,-0.448438910384193,0.109,0.389,0,"0","ATP1A1"
"CCDC146",0,-0.450783081747837,0.005,0.185,0,"0","CCDC146"
"IGFBP2",0,-0.452565493808054,0.101,0.253,0,"0","IGFBP2"
"ICAM1",0,-0.453817744627269,0.09,0.228,0,"0","ICAM1"
"ATP5F1E",0,-0.4644106695585,0.082,0.337,0,"0","ATP5F1E"
"F3",0,-0.464474477223096,0.019,0.249,0,"0","F3"
"C5orf49",0,-0.467180079239929,0.004,0.169,0,"0","C5orf49"
"RPL10A",0,-0.467829919546469,0.741,0.751,0,"0","RPL10A"
"CAPSL",0,-0.469699752944935,0.004,0.17,0,"0","CAPSL"
"CCN2",0,-0.470322042810424,0.003,0.135,0,"0","CCN2"
"GDF15",0,-0.471901496570749,0.029,0.188,0,"0","GDF15"
"S100A14",0,-0.473402862782493,0.025,0.269,0,"0","S100A14"
"LRRIQ1",0,-0.474294110321712,0.005,0.184,0,"0","LRRIQ1"
"EDN1",0,-0.478269948580808,0.018,0.127,0,"0","EDN1"
"CKB",0,-0.478273552011819,0.008,0.24,0,"0","CKB"
"CNN3",0,-0.483173100109007,0.016,0.235,0,"0","CNN3"
"CP",0,-0.484476179232403,0.003,0.206,0,"0","CP"
"IFT57",0,-0.492985319354399,0.035,0.276,0,"0","IFT57"
"RRAD",0,-0.493489856365018,0.016,0.206,0,"0","RRAD"
"DNAAF1",0,-0.494318599407774,0.02,0.191,0,"0","DNAAF1"
"SLC9A3R2",0,-0.498437495452457,0.012,0.208,0,"0","SLC9A3R2"
"RARRES3",0,-0.498606816160163,0.039,0.292,0,"0","RARRES3"
"SMIM22",0,-0.498768025257514,0.008,0.239,0,"0","SMIM22"
"TSTD1",0,-0.499151416744438,0.05,0.336,0,"0","TSTD1"
"C9orf116",0,-0.501117297694003,0.005,0.168,0,"0","C9orf116"
"RPL31",0,-0.504939141563809,0.651,0.748,0,"0","RPL31"
"ATP5IF1",0,-0.508618887745836,0.023,0.227,0,"0","ATP5IF1"
"OMG",0,-0.517597165097587,0.002,0.146,0,"0","OMG"
"MORN2",0,-0.519517312332486,0.032,0.196,0,"0","MORN2"
"KLF6",0,-0.519518168449114,0.392,0.564,0,"0","KLF6"
"HYAL2",0,-0.519989419530345,0.015,0.139,0,"0","HYAL2"
"ARGLU1",0,-0.520140083911941,0.06,0.357,0,"0","ARGLU1"
"RPL7",0,-0.525445652098782,0.77,0.792,0,"0","RPL7"
"SYNE2",0,-0.529141021928153,0.008,0.317,0,"0","SYNE2"
"EGR1",0,-0.530859101832578,0.157,0.364,0,"0","EGR1"
"RPS4X",0,-0.531464524718822,0.841,0.846,0,"0","RPS4X"
"S100P",0,-0.53415571564899,0.038,0.184,0,"0","S100P"
"PSCA",0,-0.535057442549091,0.002,0.159,0,"0","PSCA"
"ALDH3A1",0,-0.537891816456025,0.002,0.187,0,"0","ALDH3A1"
"TNFSF10",0,-0.554469610390328,0.032,0.265,0,"0","TNFSF10"
"ODF3B",0,-0.554689122961505,0.076,0.24,0,"0","ODF3B"
"MT-RNR1",0,-0.555284255450936,0.006,0.142,0,"0","MT-RNR1"
"IK",0,-0.558538332504775,0.083,0.313,0,"0","IK"
"HMGN3",0,-0.559586476274442,0.177,0.436,0,"0","HMGN3"
"ATF3",0,-0.56008693029216,0.193,0.356,0,"0","ATF3"
"BTG1",0,-0.563217936070138,0.296,0.533,0,"0","BTG1"
"AKAP9",0,-0.567512528483364,0.101,0.358,0,"0","AKAP9"
"C8orf4",0,-0.569984146580716,0.005,0.175,0,"0","C8orf4"
"IFITM1",0,-0.572940059290003,0.015,0.192,0,"0","IFITM1"
"TMC5",0,-0.573744389256088,0.006,0.262,0,"0","TMC5"
"RPL41",0,-0.577966045394612,0.829,0.821,0,"0","RPL41"
"IL32",0,-0.584248893680442,0.013,0.184,0,"0","IL32"
"H3F3B",0,-0.590775447982134,0.801,0.856,0,"0","H3F3B"
"PIFO",0,-0.591595573179716,0.006,0.191,0,"0","PIFO"
"PRSS23",0,-0.594277482175879,0.006,0.256,0,"0","PRSS23"
"MT1E",0,-0.594889359177638,0.11,0.32,0,"0","MT1E"
"C11orf88",0,-0.602756193050837,0.005,0.186,0,"0","C11orf88"
"RAMP2",0,-0.606750543525941,0.014,0.132,0,"0","RAMP2"
"SDPR",0,-0.607042374186661,0.008,0.133,0,"0","SDPR"
"BTG2",0,-0.608864765150726,0.095,0.362,0,"0","BTG2"
"SOCS3",0,-0.611935143301953,0.102,0.327,0,"0","SOCS3"
"C10orf10",0,-0.613410873250199,0.003,0.112,0,"0","C10orf10"
"KRT15",0,-0.615342284567133,0.002,0.101,0,"0","KRT15"
"CETN2",0,-0.61896441165429,0.046,0.228,0,"0","CETN2"
"AQP1",0,-0.619183429790407,0.015,0.207,0,"0","AQP1"
"FAM183A",0,-0.619824245973151,0.005,0.174,0,"0","FAM183A"
"ZFP36L1",0,-0.627422894198804,0.143,0.501,0,"0","ZFP36L1"
"SNTN",0,-0.629768241465274,0.005,0.19,0,"0","SNTN"
"C1orf194",0,-0.634837394678134,0.005,0.181,0,"0","C1orf194"
"DDX5",0,-0.636254151859813,0.491,0.73,0,"0","DDX5"
"GADD45B",0,-0.653309499671586,0.232,0.43,0,"0","GADD45B"
"HES1",0,-0.662317514305791,0.016,0.288,0,"0","HES1"
"NUCB2",0,-0.662481391913525,0.059,0.345,0,"0","NUCB2"
"UBC",0,-0.664615000443299,0.635,0.807,0,"0","UBC"
"KRT7",0,-0.66676222438506,0.018,0.261,0,"0","KRT7"
"CD24",0,-0.669957181468003,0.005,0.263,0,"0","CD24"
"TMEM100",0,-0.685708161013724,0.006,0.109,0,"0","TMEM100"
"MUC1",0,-0.686468626663767,0.025,0.338,0,"0","MUC1"
"FOSB",0,-0.69422210253751,0.153,0.421,0,"0","FOSB"
"FXYD3",0,-0.703631784138575,0.008,0.297,0,"0","FXYD3"
"CYP4B1",0,-0.707896841665407,0.006,0.309,0,"0","CYP4B1"
"TSC22D1",0,-0.711884426620962,0.05,0.43,0,"0","TSC22D1"
"SFTPD",0,-0.715534961697901,0.026,0.181,0,"0","SFTPD"
"SLC34A2",0,-0.718142905794079,0.025,0.259,0,"0","SLC34A2"
"NCOA7",0,-0.718782232561616,0.041,0.329,0,"0","NCOA7"
"GSTP1",0,-0.720271773012467,0.738,0.734,0,"0","GSTP1"
"IFI27",0,-0.724721529933753,0.131,0.346,0,"0","IFI27"
"PERP",0,-0.729736696894322,0.007,0.355,0,"0","PERP"
"MT-ATP6",0,-0.73026011961469,0.614,0.772,0,"0","MT-ATP6"
"RPL13A",0,-0.734008270257106,0.813,0.881,0,"0","RPL13A"
"CYB5A",0,-0.741214856669214,0.301,0.525,0,"0","CYB5A"
"SPARCL1",0,-0.749799455945596,0.024,0.16,0,"0","SPARCL1"
